Project,Test,IsFlaky,FunctionNameLength,ClassNameLength,PackageLength,SleepOrWaitInFunction,AsyncInFunction,TimeOrRandomInFunction,NumFailingRuns,NumPassingRuns,FirstFailingRunID,FirstPassingRunID,UniqueFailingExceptionTypes,TotalRuns,FailRatio,PassRatio,AnyFailures,AnyPassingRuns
activiti-activiti,org.activiti.editor.language.CompleteConverterTest#convertJsonToModel,0,18,50,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.NotExecutableConverterTest#doubleConversionValidation,0,26,55,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.NotExecutableConverterTest#convertJsonToModel,0,18,55,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.SubProcessConverterTest#doubleConversionValidation,0,26,52,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.SubProcessConverterTest#convertJsonToModel,0,18,52,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.ScopedConverterTest#doubleConversionValidation,0,26,48,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.ScopedConverterTest#convertJsonToModel,0,18,48,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.CatchEventConverterTest#doubleConversionValidation,0,26,52,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.CatchEventConverterTest#convertJsonToModel,0,18,52,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.editor.language.FlowNodeConverterTest#doubleConversionValidation,0,26,50,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.image.ProcessDiagramGeneratorTest#testHighLighted,0,15,58,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.image.ProcessDiagramGeneratorTest#testAllElements,0,15,58,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.image.ProcessDiagramGeneratorTest#testGenerateDefaultDiagram,0,26,58,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.event.message.MessageEventSubprocessTest#testTwoInterruptingUnderProcessDefinition,0,41,70,7,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.event.message.MessageEventSubprocessTest#testInterruptingUnderProcessDefinition,0,38,70,7,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.regression.RegressionTest#testAct1623,0,11,50,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessDefinitionCategory,0,43,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidExecutionId,0,29,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionCategory,0,36,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryPaging,0,15,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByRootProcessInstanceId,0,32,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionKey,0,31,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryExecutionId,0,20,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryNullVariable,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testBooleanVariable,0,19,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryShortVariable,0,22,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryLike,0,13,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryIntegerVariable,0,24,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByBusinessKey,0,22,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessInstanceId,0,35,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testLocalizeExecution,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testNativeQueryPaging,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidActivityId,0,28,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testClashingValues,0,18,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryBySignalSubscriptionName,0,33,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionKeyIn,0,33,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryInvalidTypes,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByParentId,0,19,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQuerySorting,0,16,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStartedAfter,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStringVariable,0,23,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryEqualsIgnoreCase,0,25,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryLongVariable,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionName,0,32,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testOnlySubProcessExecutions,0,28,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryDoubleVariable,0,23,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryInvalidSorting,0,23,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStartedBy,0,18,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessDefinitionName,0,39,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryAllVariableTypes,0,25,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryVariablesNullNameArgument,0,34,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByActivityId,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByBusinessKeyIncludingChildExecutions,0,46,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testNativeQuery,0,15,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByActivityIdAndBusinessKeyWithChildren,0,47,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessInstanceId,0,28,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryDateVariable,0,21,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStartedBefore,0,22,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryBySignalSubscriptionNameBoundary,0,41,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryVariablesUpdatedToNullValue,0,36,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testExecutionQueryWithProcessVariable,0,37,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessDefinitionKey,0,38,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryLikeIgnoreCase,0,23,55,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowErrorWithErrorcodeDefinedInProcessDefinition,0,53,65,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowError,0,14,65,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowErrorDefinedInProcessDefinition,0,40,65,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowErrorWithErrorcode,0,27,65,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeIgnoreCaseByQueryProcessVariableValue,0,50,67,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeByQueryProcessVariableValue,0,40,67,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeByQueryVariableValue,0,33,67,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeIgnoreCaseByQueryVariableValue,0,43,67,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryByTenantIdLike,0,23,67,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.db.ConnectionPoolTest#testMyBatisConnectionPoolProperlyConfigured,0,43,46,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.identity.ProcessInstanceIdentityLinkTest#testSetAuthenticatedUserWithNoWaitStates,0,40,69,6,1,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.identity.ProcessInstanceIdentityLinkTest#testSetAuthenticatedUserAndCompleteLastTask,0,43,69,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionPersistence,0,32,60,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionIntrospection,0,34,60,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionGraphicalNotationFlag,0,42,60,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionQuery,0,26,60,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents_complete,0,44,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_NoEnd,0,26,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_StartEnd,0,29,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceCancelledEvents_complete,0,43,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_ParallelGatewayTwoEnds,0,43,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents_callActivity,0,48,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testSubProcessInstanceEvents,0,28,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceEvents,0,25,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompletedEvents_callActivityErrorEndEvent,0,52,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents,0,35,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testSignalProcessInstanceStart,0,30,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testDeleteMultiInstanceCallActivityProcessInstance,0,50,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_ParallelGatewayNoEnd,0,41,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceCancelledEvents_cancel,0,41,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents_terminateInParentProcess,0,60,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceCancelledEvents_cancelProcessHierarchy,0,57,60,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testDueDateStringExtension,0,26,64,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testRelativeDueDateStringWithCalendarNameExtension,0,50,64,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testRelativeDueDateStringExtension,0,34,64,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testDueDateExtension,0,20,64,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.sequenceflow.ConditionalSequenceFlowTest#testDynamicExpression,0,21,70,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.sequenceflow.ConditionalSequenceFlowTest#testSkipExpression,0,18,70,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.sequenceflow.ConditionalSequenceFlowTest#testUelExpression,0,17,70,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.gateway.InclusiveGatewayTest#testDecisionFunctionality,0,25,55,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testDynamicScript,0,17,52,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testSetScriptResultToProcessVariable,0,36,52,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testFailingScript,0,17,52,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testAutoStoreVariables,0,22,52,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testExceptionThrownInScript,0,27,52,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testNoScriptProvided,0,20,52,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.event.ProcessDefinitionScopedEventListenerTest#testProcessDefinitionScopedListener,0,35,75,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.regression.ProcessValidationExecutedAfterDeployTest#testGetLatestProcessDefinitionTextByKey,0,39,76,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeCandidateUsersAndGroups,0,33,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeCandidateGroups,0,25,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeAssignee,0,18,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeFormKey,0,17,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeNameAndDescription,0,28,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeCandidateUsers,0,24,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeFormKeyWithExpression,0,31,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangePriorityAndCategory,0,29,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeOwner,0,15,58,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testCannotActivateActiveProcessInstance,0,39,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testChildExecutionsSuspendedAfterProcessInstanceSuspend,0,55,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testCannotSuspendSuspendedProcessInstance,0,41,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testJobNotExecutedAfterProcessInstanceSuspend,0,45,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testSuspendActivateProcessInstance,0,34,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testSignalEventReceivedAfterMultipleProcessInstancesSuspended,0,61,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testProcessInstanceOperationsFailAfterSuspend,0,45,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testQueryForActiveAndSuspendedProcessInstances,0,46,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testTaskQueryAfterProcessInstanceSuspend,0,40,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testProcessInstanceActiveByDefault,0,34,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testTaskOperationsFailAfterProcessInstanceSuspend,0,49,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testSignalEventReceivedAfterProcessInstanceSuspended,0,52,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testTaskSuspendedAfterProcessInstanceSuspension,0,47,66,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.integration.IntegrationContextServiceImplTest#findByIdShouldExecuteRetrieveIntegrationContextCmd,0,50,65,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
activiti-activiti,org.activiti.engine.integration.IntegrationContextServiceImplTest#deleteIntegrationContextShouldExecuteDeleteIntegrationContextCommand,0,68,65,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
