Project,Test,assertion_roulette,conditional_test_logic,eager_test,fire_and_forget,indirect_testing,mystery_guest,resource_optimism,test_run_war,num_asserts,test_length
activiti-activiti,org.activiti.editor.language.CatchEventConverterTest#doubleConversionValidation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
activiti-activiti,org.activiti.editor.language.CatchEventConverterTest#convertJsonToModel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
activiti-activiti,org.activiti.editor.language.FlowNodeConverterTest#doubleConversionValidation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
activiti-activiti,org.activiti.engine.test.image.ProcessDiagramGeneratorTest#testHighLighted,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0
activiti-activiti,org.activiti.engine.test.image.ProcessDiagramGeneratorTest#testAllElements,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0
activiti-activiti,org.activiti.engine.test.image.ProcessDiagramGeneratorTest#testGenerateDefaultDiagram,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,21.0
activiti-activiti,org.activiti.engine.test.bpmn.event.message.MessageEventSubprocessTest#testTwoInterruptingUnderProcessDefinition,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
activiti-activiti,org.activiti.engine.test.bpmn.event.message.MessageEventSubprocessTest#testInterruptingUnderProcessDefinition,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,23.0
activiti-activiti,org.activiti.engine.test.regression.RegressionTest#testAct1623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessDefinitionCategory,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidExecutionId,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionCategory,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryPaging,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByRootProcessInstanceId,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionKey,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryExecutionId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryNullVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,71.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testBooleanVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,57.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryShortVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,65.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryLike,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,27.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryIntegerVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,62.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByBusinessKey,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessInstanceId,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testLocalizeExecution,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,55.0,136.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testNativeQueryPaging,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidActivityId,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testClashingValues,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryBySignalSubscriptionName,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionKeyIn,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,13.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryInvalidTypes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByParentId,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQuerySorting,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStartedAfter,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStringVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,71.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryEqualsIgnoreCase,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,53.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryLongVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,62.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessDefinitionName,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testOnlySubProcessExecutions,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryDoubleVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,62.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryInvalidSorting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStartedBy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessDefinitionName,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryAllVariableTypes,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryVariablesNullNameArgument,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,51.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByActivityId,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByBusinessKeyIncludingChildExecutions,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testNativeQuery,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByActivityIdAndBusinessKeyWithChildren,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByProcessInstanceId,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryDateVariable,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,75.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryStartedBefore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryBySignalSubscriptionNameBoundary,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryVariablesUpdatedToNullValue,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testExecutionQueryWithProcessVariable,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,24.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryByInvalidProcessDefinitionKey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest#testQueryLikeIgnoreCase,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,33.0
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowErrorWithErrorcodeDefinedInProcessDefinition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowError,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowErrorDefinedInProcessDefinition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.api.event.ErrorThrowingEventListenerTest#testThrowErrorWithErrorcode,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,26.0
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeIgnoreCaseByQueryProcessVariableValue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeByQueryProcessVariableValue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeByQueryVariableValue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryLikeIgnoreCaseByQueryVariableValue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
activiti-activiti,org.activiti.standalone.escapeclause.ExecutionQueryEscapeClauseTest#testQueryByTenantIdLike,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
activiti-activiti,org.activiti.engine.test.db.ConnectionPoolTest#testMyBatisConnectionPoolProperlyConfigured,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,19.0
activiti-activiti,org.activiti.engine.test.api.identity.ProcessInstanceIdentityLinkTest#testSetAuthenticatedUserWithNoWaitStates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.engine.test.api.identity.ProcessInstanceIdentityLinkTest#testSetAuthenticatedUserAndCompleteLastTask,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionPersistence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionIntrospection,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,25.0
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionGraphicalNotationFlag,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.engine.test.db.ProcessDefinitionPersistenceTest#testProcessDefinitionQuery,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents_complete,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_NoEnd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_StartEnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceCancelledEvents_complete,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_ParallelGatewayTwoEnds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents_callActivity,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testSubProcessInstanceEvents,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,66.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceEvents,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,74.0,107.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompletedEvents_callActivityErrorEndEvent,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,16.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,24.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testSignalProcessInstanceStart,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testDeleteMultiInstanceCallActivityProcessInstance,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessCompleted_ParallelGatewayNoEnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceCancelledEvents_cancel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceTerminatedEvents_terminateInParentProcess,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,28.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest#testProcessInstanceCancelledEvents_cancelProcessHierarchy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testDueDateStringExtension,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testRelativeDueDateStringWithCalendarNameExtension,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testRelativeDueDateStringExtension,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.TaskDueDateExtensionsTest#testDueDateExtension,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
activiti-activiti,org.activiti.engine.test.bpmn.sequenceflow.ConditionalSequenceFlowTest#testDynamicExpression,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,19.0
activiti-activiti,org.activiti.engine.test.bpmn.sequenceflow.ConditionalSequenceFlowTest#testSkipExpression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
activiti-activiti,org.activiti.engine.test.bpmn.sequenceflow.ConditionalSequenceFlowTest#testUelExpression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.examples.bpmn.gateway.InclusiveGatewayTest#testDecisionFunctionality,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,46.0
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testDynamicScript,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testSetScriptResultToProcessVariable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testFailingScript,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testAutoStoreVariables,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testExceptionThrownInScript,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
activiti-activiti,org.activiti.examples.bpmn.scripttask.ScriptTaskTest#testNoScriptProvided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
activiti-activiti,org.activiti.engine.test.api.event.ProcessDefinitionScopedEventListenerTest#testProcessDefinitionScopedListener,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,20.0
activiti-activiti,org.activiti.engine.test.regression.ProcessValidationExecutedAfterDeployTest#testGetLatestProcessDefinitionTextByKey,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeCandidateUsersAndGroups,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,82.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeCandidateGroups,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,54.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeAssignee,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeFormKey,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeNameAndDescription,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeCandidateUsers,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,54.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeFormKeyWithExpression,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangePriorityAndCategory,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.DynamicUserTaskTest#testChangeOwner,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testCannotActivateActiveProcessInstance,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testChildExecutionsSuspendedAfterProcessInstanceSuspend,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,19.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testCannotSuspendSuspendedProcessInstance,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testJobNotExecutedAfterProcessInstanceSuspend,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,19.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testSuspendActivateProcessInstance,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testSignalEventReceivedAfterMultipleProcessInstancesSuspended,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,18.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testProcessInstanceOperationsFailAfterSuspend,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testQueryForActiveAndSuspendedProcessInstances,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testTaskQueryAfterProcessInstanceSuspend,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,19.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testProcessInstanceActiveByDefault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testTaskOperationsFailAfterProcessInstanceSuspend,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testSignalEventReceivedAfterProcessInstanceSuspended,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0
activiti-activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest#testTaskSuspendedAfterProcessInstanceSuspension,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0
activiti-activiti,org.activiti.engine.integration.IntegrationContextServiceImplTest#findByIdShouldExecuteRetrieveIntegrationContextCmd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.engine.integration.IntegrationContextServiceImplTest#deleteIntegrationContextShouldExecuteDeleteIntegrationContextCommand,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testDeleteOwner,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testEmptyCandidateUserLink,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testCustomLinkGroupLink,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testCandidateGroupLink,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,34.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testCustomIdentityLink,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testDeleteAssignee,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testCustomTypeUserLink,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testDeleteCandidateUser,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
activiti-activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest#testCandidateUserLink,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0
activiti-activiti,org.activiti.examples.groovy.GroovyScriptTest#testSetVariableThroughExecutionInScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
activiti-activiti,org.activiti.examples.groovy.GroovyScriptTest#testAsyncScript,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.examples.groovy.GroovyScriptTest#testScriptExecution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.UserTaskTest#testQuerySortingWithParameter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.UserTaskTest#testTaskPropertiesNotNull,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.UserTaskTest#testTaskCategory,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,26.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.UserTaskTest#testTaskFormKeyWhenUsingIncludeVariables,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0
activiti-activiti,org.activiti.engine.test.bpmn.usertask.UserTaskTest#testCompleteAfterParallelGateway,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
activiti-activiti,org.activiti.examples.bpmn.subprocess.SubProcessTest#testSimpleSubProcess,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0
activiti-activiti,org.activiti.engine.test.jobexecutor.AsyncExecutorTest#testAsyncExecutorDisabledOnOneEngine,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,27.0
activiti-activiti,org.activiti.engine.test.jobexecutor.AsyncExecutorTest#testRegularAsyncExecution,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,32.0
activiti-activiti,org.activiti.engine.test.jobexecutor.AsyncExecutorTest#testAsyncFailingScript,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,31.0
activiti-activiti,org.activiti.engine.test.jobexecutor.AsyncExecutorTest#testAsyncScriptExecution,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,18.0
